"","word","A2XYF4PPQETJYX","A2BNOEYZ3VRW2R","AZACM8ZW3MN8N","A1JGQHSSW8L24P","A3EQVDHHKZRC0K","A2MVFSJBKHUPH9","A1DQ7T6BB0VJDP","A2FZ90AHSTSHXA","A38NIARZOSEVUG","ASOBUAZ0IQYSJ","A312SMYBQW6E0W","A5U9HUMS31DIR","A2UODR1DE3DXTT","AKEZ83FQITFD8","A13YITU82HLBRK","A1WURYN1U64Y1T","A11AUVZ4MCA7VU","A2O7F23PZP1T9B","A3P9YDDTO87QGZ","A3RILJPBGAOWN4","A2JRWVPVWD1KAS","A2I6WWFA5KE0MS","ACUXGYJAQUZAE","A3U3DA0O35IORB","A3CWWX1NWA00S3","A3S82OHUGFBR7L","A3BFHFBYDCCIGV","A2AEA24UF8Z47U","A2068Z6G94OAGH","A1WNHQEMEHNCPT","A2XJRU950S5J87","A3GLUDQZGEJL5G","A11C7PRG75IWO0","A40F6EHXE5HXU","A253Q11TZPQPIZ","A2BJELRJ9N4NA5","A3ALSJWTGWPVN8","A2L54KVSIY1GOM","A1M7SLIGEI3IH5","ALE5RDP8XZL3","A36S7XIINCHR8R","ACPUTK2MNMYHB","AOTSROWZG1XS1","A29Y6BVD19FBAE","A38UOBWJF4WFGG","A2VAMUTJ9WGI4P","AHP7FGH4N2TX5","A33V10XAI3IWXS","A32WFJGJ0VUKOO","A3ULFB0PQ1471E","A3VKJDJVRTFA1A","AJDL05304W8E","A1FJ2AUFVA4PIW","A2PURNW8W7L0LT","A2U750ON775R3L","A2LFVSF501ZT5W","ABMVPQ5CQFHGS","A1INWCFGQI236V","A29FWCDRAWIM8K","A1VXGA62J77RO","A3CT5E0WZJL8PG","A1S8D4HVA9HI0X","A279TEENVAAZNB","A3O1NDWT4BXNX4","AP0ABE3ZSEGPC","A3S3YW6II31OZV","A7LIT8S8LGRAH","AVG2BI8CS5YKX","A36JU4ZU054BRK","A2TJHKHM8T2SV3","A3GYYRNHP635XM","A7MOPEHSUGVQ","AWMGC78CSF6YL","A2MSCP411YP41Q","AMYL22GHCON9A","A3NOO9K3CY1YU5","A1P8M5BKOTAA8I","AWZ3AH7JH0DRO","A2EB58DNAYBZTM","A1I02VZ07MZB7F","A1X55V63BZ8MKL","A2BZN95HXC8BL9"
"255","Stanton",-64.331815602896,667.938427109775,-30.2997624838184,-60.7169235487164,9.84254486084983,39.4937938029244,263.810405559134,NA,5.24460661634506,70.4695093559434,55.3195199354605,888.819162993296,-28.6346847372177,-43.3459559641925,90.2696288347485,15.950843645718,37.0535713945849,-114.511798438666,68.4211837229262,-48.1491104923007,-83.4420750459579,29.4518717186396,57.8412390417201,250.075087944869,-22.9980592310842,-83.030113434642,NA,-45.1972308164694,154.106049571122,65.3952311343493,159.394133548699,52.2721130308855,77.8143947424964,134.929328800602,259.046920363703,6.95863070917908,NA,-54.5315786427891,-47.4759871321863,177.891623488978,-73.3082227680447,-56.2156227144925,-27.5786471680813,-0.202129590230515,NA,25.2149506963188,-107.160776238857,19.2112113013257,-8.45508756614196,-9.85378332281895,NA,249.267450055303,8.50389587559804,-19.4992338605922,8.71228937141191,-31.0976149752182,-64.8562392011982,-86.1186789243855,654.311266139654,205.042056657458,267.395312516985,-40.5215601656177,-15.8682896566193,75.5867070255918,86.6016381339227,-13.5362116658807,-78.7875941279919,65.3377434403283,89.6973689520808,-62.1223321678874,22.6526453197244,45.5392566210846,114.962889842654,86.6086597079642,224.625522893903,14.4145302267955,NA,-112.561321360472,NA,NA,NA,NA
"256","Friedman",-7.05188840156666,549.647297034329,33.6195141613304,-84.2444472707347,-61.7597457802107,37.2807884136494,64.8799632680473,155.753347077229,31.9910700305459,112.128578739791,24.7394529842424,6.2879239315924,-47.2728653369079,-14.8913744187376,109.212094121167,2.09324700055006,311.366263384581,-7.47279289150664,167.874265210985,-2.37999192276412,48.7378158815306,133.708492079192,87.8890500115559,73.1476203930838,-12.0243465384651,-52.0966156591538,47.1777310650502,92.8795813698116,228.05460002486,57.2380645589192,-90.307215361929,64.7575307270229,86.2659230444323,155.704190098725,-32.4215925162302,-47.2099553422258,NA,22.8041085116345,-60.0084228528622,26.69188451648,125.488801055264,117.194347427656,-10.6851009804152,62.5751182473894,NA,10.9779927465531,-70.6938694934159,-11.7396868705236,17.4219680603211,329.46376164735,NA,-43.1393275419365,5.61112415015275,128.479514499836,2.43661753161463,18.571502063691,223.897269381149,272.266406147249,1.38447997027514,87.0915716558908,96.8301631622752,-48.2925350165473,24.3260158283291,-109.48666233314,-34.16311952691,39.7802089221479,-44.8442311409638,31.8839380917471,-67.523032076967,-78.4612223753749,13.3719994007191,307.436611937726,166.998601884501,-79.4037019641219,-8.1768720086168,23.6981665304907,101.84044666588,-128.454377272073,NA,NA,NA,NA
"257","interviewed",61.7878932024213,-208.226093192011,-1.62265590322312,275.172981563211,-68.5666177033922,46.6417722458242,-143.911363605214,-92.456830131298,120.230460273148,85.1057868913349,80.9992521305882,155.69420674648,-15.1874071359784,-9.52762978237306,-67.9605100195775,-1.47954293495389,68.304339354571,-71.3557762500282,27.2335096751609,6.92736378584571,-88.7225113360039,-183.521646839149,105.032482921063,-80.6347822622708,-21.1032084606079,288.703877667311,-60.9170058092167,-72.8899820713451,49.9002513860735,-26.2334351673713,350.588737906187,183.213783815435,140.62050795024,-101.971226006903,7.17286884397145,-2.71571349644041,NA,-33.1888300250946,-72.6057300148898,-55.9073324010135,-54.1201274748106,-90.575742145899,7.99553758258293,18.906861760249,NA,-20.732881102744,18.706850742907,5.40761861392857,5.05313493971022,-156.583603442144,NA,-72.3596603336539,8.93280897381685,-57.584240418878,-40.3903979877772,-62.4211468195811,-55.8422048718086,-76.5783386378458,26.6041214621377,-58.7598833488118,-74.8652849018536,54.3945404306638,-39.0910677168255,303.293229590664,-4.45739250940806,17.7294706862337,65.9858578201203,15.5225220460034,-65.1842351641105,354.522107002162,-25.4699383562971,48.1286778876502,-15.8942619899579,83.55921301962,53.4159432838233,14.5490754415763,140.654246682209,104.866454993127,NA,NA,NA,NA
"258","Jesse",4.10832999444543,-26.479312739332,49.861684225884,145.33812389532,-23.9528738570291,-3.08019541852547,75.6712901413084,-76.036475714244,119.751679787943,-20.8486294117523,45.4796538378966,341.881641116705,-91.3583235378374,-3.25511905510218,7.38469826191152,-17.333963063946,20.4281874145918,-119.589809532985,45.5150207468089,-75.687347631374,-45.8018569009349,170.938630997534,18.7456171020487,445.930023048438,-8.94548461632241,47.1028910143818,NA,668.649144810968,106.208948663646,-19.2904357147904,104.796831369954,-47.6987223613892,33.9113381386244,73.3796062043538,-8.01605387643181,35.2958028119888,NA,-4.20295295163641,85.5888843091654,-46.7088985660266,-70.9022704146618,-3.03556299878925,-14.3657395434134,9.24337473452974,NA,34.6888665958502,-60.0945897297389,-38.8869923549758,332.790801180932,-112.488873263157,NA,-45.9189947502191,-13.7105606735114,24.5432694185507,29.2636330510065,19.5641509469631,800.636743634107,85.1111509323446,241.164838478413,0.943026660593431,218.525611226404,-24.9796104637585,9.74309937348373,-26.2665542569443,-44.8688465444119,-30.169052841938,-36.6743201020479,30.2453541374907,202.138171010176,-74.4445517529123,51.2139371577352,4.74454598780182,172.891465758959,128.633383052136,26.2303126989431,83.847257619405,NA,-32.7752095372724,NA,NA,NA,NA
"259","Marcel,",-80.331815602896,-20.061572890225,33.7002375161816,172.283076451284,-12.1574551391502,24.4937938029244,24.8104055591343,NA,-90.755393383655,-57.5304906440566,-0.680480064539525,13.8191629932965,-93.6346847372178,-27.3459559641925,-29.7303711652515,12.950843645718,-25.9464286054151,54.4882015613339,109.421183722926,151.850889507699,-12.4420750459579,-40.5481282813604,132.84123904172,15.0750879448687,10.0019407689158,52.969886565358,52.2093100231391,74.8027691835306,144.106049571122,209.395231134349,86.3941335486988,83.2721130308855,87.8143947424964,24.9293288006015,465.046920363703,6.95863070917908,NA,-33.5315786427891,36.5240128678137,-149.108376511022,-49.3082227680447,-44.2156227144925,-10.5786471680813,32.7978704097695,NA,30.2149506963188,12.8392237611431,-30.7887886986743,NA,13.146216677181,NA,-22.7325499446974,24.503895875598,-109.499233860592,8.71228937141191,-21.0976149752183,8.14376079880182,121.881321075614,53.3112661396543,53.0420566574584,-44.6046874830152,-25.5215601656177,-2.86828965661934,67.5867070255918,-27.3983618660773,-17.5362116658807,57.2124058720081,20.3377434403283,38.6973689520808,-46.1223321678874,296.652645319724,129.539256621085,-50.0371101573464,92.6086597079642,152.625522893903,99.4145302267954,-1.09748667289559,-104.561321360472,NA,NA,NA,NA
"260","the",-101.451524408213,-123.897052588439,-15.9768690644137,-179.606828660644,31.2517074250919,1.34581536002464,13.5321747234824,49.4369757581074,186.258752959542,7.83323182055196,-47.3602122596673,-66.0558807598872,-116.081962338457,17.8357178539881,23.4997676890745,29.38123022639,37.8028034345987,52.332179372696,22.6088577706916,8.77441522955284,348.838361244088,-37.574609723572,-6.3500048376227,-264.215041847992,-25.8929100015606,-54.7641045365945,-36.6643741445051,-47.5044795615937,168.31184775617,82.0238974360699,19.1995291912102,-12.669557753664,-11.9917184652475,81.8298836081061,-67.0790281165662,-8.36702508520142,NA,5.1256727395163,53.6537557505171,-8.30942062103093,-20.4963180612789,138.144496716914,-16.1528319187455,28.68887905929,NA,60.1627824953816,-13.0284032206208,-6.98519601127726,NA,-30.1239632034942,NA,-21.1054395557408,41.0749827773792,38.5857726976936,17.814976730601,30.2259168691446,-12.8702735305878,-31.6590192109252,34.0184108171709,-11.1560033362715,34.6559099358231,-9.43766076189929,76.3544884035868,-112.11981553948,1.66066877725351,-33.8018940179952,4.43895392389603,42.1529648346532,-106.421026931728,-55.7667713379372,0.775228995745891,111.949835354519,28.8200416752652,-124.341893603692,-3.16489749601696,37.2799850120146,112.150779972,-100.989097714072,NA,NA,NA,NA
"261","only",-44.1715972068839,-136.188182663886,-22.0575924192649,-1.13435238266173,35.6494167840314,46.1328099707496,18.6017324323954,-121.299749978068,164.005216373743,-23.5076987956002,-82.9402792108854,-41.5871198215913,-123.720142938147,15.290299399443,8.44223297549302,-32.476366418778,-64.8845045754047,-106.628815080145,64.0619392587503,-49.4564662009105,-86.9817478284234,-143.317989363019,-17.302193867787,262.857490600223,-39.9191973089415,48.1693932388936,21.3040468974059,80.5723326246873,52.2603982099081,393.86673086064,6.49818028058232,10.8158599424734,-44.5401901633115,42.60474490623,8.45245900350098,-61.5356111366063,NA,-40.5386401060601,-24.8786799701587,-127.509159593529,-53.6992942379703,14.5544668590624,1.7407142689206,-12.5338731030901,NA,7.92582454561593,93.4385035248201,-27.9360941831265,245.913745554469,-100.806418233325,NA,22.48778284702,-41.8177889480661,-63.4354789418779,-12.4606951091962,19.8950339080539,-5.11676494824037,102.72606586071,-18.9083753522082,-25.106488337839,-40.9092394188865,-111.208635612829,-16.4512061114647,142.806815101788,-70.1040888835792,-40.4854734299666,-69.6176830890759,49.699159486072,-51.6414279607757,-26.1056615454248,-9.50541692325947,19.8471906711604,-58.1442462828877,63.6457447242223,-36.9672923985369,-66.4363786842902,2.08871331077627,-61.8821536256723,NA,NA,NA,NA
"262","person",-42.6117428042253,-191.770442814779,-19.2190391289672,32.8106001733018,-50.5551644980897,-5.29320080780053,37.7408478502214,-30.7732014504197,153.498143202144,-51.1895600279044,-35.1004131133215,-118.649597944999,-85.9965041375276,-7.80053750964733,-12.67283645167,-14.191559709114,450.740879404588,-147.550803985826,57.9681022348676,-44.9182290618373,184.378034026554,-174.804748641913,-50.2065719281156,-74.9974445033464,3.02822807629668,6.0363887898699,214.240888981228,-83.2740430027505,120.157499117384,425.55239770978,-36.9045175406734,26.7866953347482,-33.6371335594396,14.1544675024777,-11.4845667563646,-75.872783239416,NA,-27.8672657972128,364.05644858849,17.0913624614756,-104.105246591353,12.3744071433591,-11.4721933557473,-46.9793774278504,NA,1.45190864608451,-43.6276829842979,-9.83789052682508,-6.332143192605,-44.1713282929878,NA,-2.32577234745823,13.3966676010433,-137.477982221021,-33.0120387887908,-70.7667320141276,-27.6097477835456,-28.5037639960204,3.23805230903345,-77.0074583409741,-153.039538128306,-63.7505853146881,-16.0625951415678,-75.3399236156763,-52.6336042052446,-80.8526322539093,-63.7309571150199,16.7915487889095,-115.082230018871,48.2165580396002,16.9332912387298,46.6419013044432,64.9271778008065,-134.37897861995,9.42791779642314,-38.8691060768998,-99.0354200116716,-103.668265448872,NA,NA,NA,NA
"263","known",NA,-147.479312739332,41.861684225884,-3.66187610467997,-21.9528738570291,-18.0801954185255,22.6712901413084,-36.036475714244,63.7516797879433,-68.8486294117523,-20.5203461621034,-143.118358883295,-129.358323537837,-4.25511905510218,-21.6153017380885,-30.333963063946,83.4281874145918,-9.58980953298507,68.5150207468089,147.312652368626,-64.8018569009349,20.9386309975338,-70.2543828979513,-163.069976951561,-30.9454846163224,263.102891014382,-93.727532060683,-81.3508551890316,36.208948663646,113.70956428521,-31.2031686300455,-17.6987223613892,-17.0886618613756,23.3796062043538,-9.01605387643181,-73.7041971880112,NA,-5.20295295163641,53.5888843091654,-84.7088985660266,-102.902270414662,-19.0355629987893,2.63426045658664,-37.7566252654703,NA,50.6888665958502,-100.094589729739,-28.8869923549758,-23.209198819068,-153.488873263157,NA,34.0810052497809,-45.7105606735114,-115.456730581449,-2.73636694899352,-20.4358490530369,-41.363256365893,37.1111509323446,-23.8351615215874,-15.0569733394066,-76.4743887735961,-86.9796104637585,-9.25690062651627,-34.2665542569443,-27.8688465444119,-59.169052841938,-70.6743201020479,27.2453541374907,-87.8618289898235,-58.4445517529123,-42.7860628422648,-14.2554540121982,-70.1085342410406,-112.366616947864,-5.76968730105689,-77.152742380595,-19.9733533504477,-102.775209537272,NA,NA,NA,NA
"264","to",-111.731451609542,-19.6059225129925,-30.8961457095625,100.920695061375,-57.1460019338476,-27.4411792507003,3.46261701456942,52.1737014942831,-0.487710454659231,-25.8258375632959,-28.7801453084492,-73.5246416981831,-123.443781738767,6.38113630853326,-11.442697597344,-9.76117312844204,-17.5098885553978,95.2931738255365,22.155776282633,-68.9947033399838,-71.3415296834005,-71.8312300841249,-33.3978158074584,145.712425703793,-9.86662269417968,26.3023976879173,-15.6327951864162,-45.5812917478748,-5.63670269756772,74.1810640115,-43.099121898162,53.8450245501987,-11.4432467671834,-48.9449776900178,-32.6105152366334,17.8015609662035,NA,-30.2100144149073,-58.813808528807,-79.1096816485331,-43.2933418845874,-27.2654734252344,-16.0463781064115,30.9116312216701,NA,4.39974044514735,-79.4953099660618,-36.034297839428,-6.84036569845717,29.558491826337,NA,-0.69866195850168,12.9677545028245,-69.392975662735,-23.9093514296017,-29.4432001697647,-9.62378211293516,105.95589571744,-33.0548030134499,-13.205518334704,-17.7789407094673,-64.6666859109697,4.16018291863833,88.9535538192516,-25.5745735619138,94.8816853939762,-29.504409063132,-2.39322981676559,-80.2006259026801,-55.4278811304497,4.05587491475126,22.0524800378776,-22.2156703665819,68.6704680683943,100.637497406503,-32.0036512916806,-62.7871533667758,-80.0960418024722,NA,NA,76.3102039227896,NA
"265","have",76.8284027931161,-0.188182663885515,82.9424075807351,-37.1343523826617,49.6494167840314,30.1328099707496,-4.39826756760461,NA,109.005216373742,72.4923012043998,-110.940279210885,426.412880178409,144.279857061853,-16.709700600557,-38.557767024507,-17.476366418778,-33.8845045754047,-14.6288150801445,107.06193925875,102.543533799089,-111.981747828423,96.6820106369809,-42.302193867787,246.857490600223,-25.9191973089415,296.169393238894,223.304046897406,-99.4276673753127,-7.73960179009189,-6.13326913936026,333.498180280582,-6.18414005752659,-29.5401901633115,92.60474490623,-39.547540996499,-29.5356111366063,NA,-40.5386401060601,65.1213200298413,135.490840406471,-37.6992942379703,-23.4455331409376,-15.2592857310794,35.4661268969099,NA,4.92582454561593,-126.56149647518,-7.93609418312653,-9.08625444553108,-155.806418233325,NA,-9.51221715297995,-41.8177889480661,-103.435478941878,-36.4606951091962,-20.1049660919461,139.88323505176,70.7260658607097,-18.9083753522082,-17.106488337839,-80.9092394188865,-48.2086356128289,-0.45120611146474,-17.1931848982123,-53.1040888835792,-12.4854734299666,-11.6176830890759,23.699159486072,-102.641427960776,-73.1056615454248,-40.5054169232595,7.84719067116042,-25.1442462828877,-204.354255275778,99.0327076014631,-40.4363786842902,-89.9112866892237,18.1178463743277,NA,NA,-65.1268679950187,NA
"266","accompanied",-12.2121067975787,-100.226093192011,-45.6226559032231,471.172981563211,2123.43338229661,46.6417722458242,-10.9113636052137,107.543169868702,8.2304602731485,-18.8942131086651,-21.0007478694118,-0.305793253519835,-75.1874071359784,-25.5276297823731,-69.9605100195775,-21.4795429349539,-23.695660645429,-178.355776250028,49.2335096751609,-41.0726362141543,-168.722511336004,-143.521646839149,-87.967517078937,13.3652177377292,4.89679153939212,120.703877667311,-29.9170058092167,157.110017928655,-40.0997486139265,128.766564832629,-91.4112620938125,-7.78621618456494,-43.3794920497598,18.028773993097,8.17286884397145,-41.7157134964404,NA,-32.1888300250946,-98.6057300148898,82.0926675989866,-166.120127474811,-46.575742145899,-7.00446241741707,-14.093138239751,NA,-14.732881102744,168.706850742907,-44.5923813860714,-11.9468650602898,-52.5836034421437,NA,55.6403396663461,9.93280897381685,-217.584240418878,31.6096020122228,-42.4211468195811,-72.8422048718086,155.421661362154,-53.3958785378623,-2.75988334881179,-138.865284901854,-39.6054595693362,-26.0910677168255,-49.706770409336,-102.457392509408,-54.2705293137663,-95.0141421798798,128.522522046003,-85.1842351641105,-82.4778929978375,36.530061643703,15.1286778876502,-16.8942619899579,110.55921301962,77.4159432838233,-9.4509245584237,-41.3457533177914,141.866454993127,NA,NA,-98.1566197073474,NA
"267","the",179.548475591787,-92.897052588439,2.02313093558632,137.393171339356,854.251707425092,-44.6541846399754,-9.4678252765176,121.436975758107,34.2587529595416,64.833231820552,23.6397877403327,137.944119240113,-70.0819623384571,34.8357178539881,124.499767689075,31.38123022639,4.80280343459872,-104.667820627304,88.6088577706916,-71.2255847704472,-96.161638755912,32.425390276428,-38.3500048376227,126.784958152008,-37.8929100015606,-31.7641045365945,88.3356258554949,-77.5044795615937,-11.6881522438298,98.0238974360699,22.1995291912102,-7.66955775366396,14.0082815347525,61.8298836081061,-4.07902811656623,-23.3670250852014,NA,5.1256727395163,-16.3462442494829,32.6905793789691,-84.4963180612789,26.144496716914,-31.1528319187455,-27.31112094071,NA,34.1627824953816,-3.02840322062083,-26.9851960112773,-24.9633100719941,72.8760367965058,NA,-53.1054395557408,-6.92501722262077,-81.4142273023064,-22.185023269399,100.225916869145,379.129726469412,16.3409807890748,2.01841081717092,-19.1560033362715,122.655909935823,-134.437660761899,203.354488403587,-56.1198155394804,-30.3393312227465,-59.8018940179952,-29.561046076104,47.1529648346532,-16.4210269317279,-71.7667713379372,24.7752289957459,26.949835354519,132.820041675265,-117.341893603692,-4.16489749601695,-45.7200149879854,29.1507799720002,19.0109022859277,NA,NA,-109.408332036115,NA
"268","Roswell",-89.331815602896,-143.061572890225,20.7002375161816,-143.716923548716,796.84254486085,-23.5062061970756,-6.18959444086566,37.4900728134047,85.244606616345,-50.5304906440566,265.31951993546,153.819162993296,-50.6346847372178,4.65404403580753,0.269628834748522,-32.049156354282,36.0535713945849,52.4882015613339,70.4211837229262,87.8508895076993,-110.442075045958,-190.54812828136,-34.1587609582799,187.075087944869,11.0019407689158,68.969886565358,6.20931002313911,134.802769183531,-35.8939504288781,81.3952311343493,-11.6058664513012,22.2721130308855,19.8143947424964,-105.070671199398,-29.9530796362974,133.958630709179,NA,-13.5315786427891,50.5240128678137,-104.108376511022,-81.3082227680447,195.784377285507,-11.5786471680813,-22.2021295902305,NA,20.2149506963188,-57.1607762388569,-40.7887886986743,-28.455087566142,30.146216677181,NA,105.267450055303,103.503895875598,70.5007661394078,-7.28771062858809,-31.0976149752182,-19.8562392011982,1.88132107561448,-33.6887338603457,-42.9579433425416,-132.604687483015,-88.5215601656177,-19.8682896566193,115.586707025592,-90.3983618660773,-68.5362116658807,13.2124058720081,107.337743440328,-100.302631047919,-46.1223321678874,-16.3473546802756,33.5392566210846,39.9628898426536,560.608659707964,16.6255228939032,-35.5854697732045,18.9025133271044,-84.5613213604725,NA,NA,-140.282475871731,NA
"269","debris",-72.6117428042253,-190.770442814779,2.78096087103277,86.8106001733018,-126.55516449809,26.7067991921995,-8.25915214977865,74.2267985495804,74.4981432021442,29.8104399720955,-77.1004131133215,-56.6495979449994,-79.9965041375276,8.19946249035267,-27.67283645167,-33.191559709114,13.7408794045883,-99.5508039858256,61.9681022348676,-101.918229061837,32.3780340265536,25.1952513580867,-45.2065719281156,-11.9974445033464,-53.9717719237033,46.0363887898699,-4.75911101877194,226.725956997249,-39.842500882616,NA,-28.9045175406733,5.78669533474817,-26.6371335594396,-5.84553249752232,4.5154332436354,-26.872783239416,NA,-8.86726579721277,-63.9435514115105,57.0913624614756,-88.1052465913533,-42.6255928566409,-13.4721933557473,-7.97937742785038,NA,1.45190864608451,-13.6276829842979,-9.83789052682508,-7.332143192605,146.828671707012,NA,45.6742276525418,12.3966676010433,-127.477982221021,-41.0120387887908,11.2332679858725,-38.6097477835456,-20.5037639960204,11.2380523090335,-45.0074583409741,7.96046187169436,155.249414685312,-20.0625951415678,-2.33992361567626,-68.6336042052446,-64.8526322539093,80.2690428849801,22.7915487889095,-85.0822300188714,65.2165580396002,-6.06670876127021,226.641901304443,33.9271778008065,60.6210213800502,1.42791779642314,-34.8691060768998,25.9645799883284,-93.6682654488724,NA,NA,-136.563939912827,NA
"270","from",18.8284027931161,-122.188182663886,36.9424075807351,32.8656476173383,128.649416784031,-0.867190029250414,35.6017324323954,NA,37.0052163737425,-7.50769879560017,-79.9402792108854,-119.587119821591,-93.7201429381472,-0.709700600557034,-35.557767024507,-11.476366418778,186.115495424595,28.3711849198555,77.0619392587503,-81.4564662009106,-68.9817478284234,-33.3179893630191,52.697806132213,-81.1425093997766,-3.9191973089415,-71.8306067611064,-10.6959531025941,-69.4276673753127,-17.7396017900919,-6.13326913936026,388.498180280582,-9.18414005752659,-31.5401901633115,22.60474490623,25.452459003501,-15.5356111366063,NA,-40.5386401060601,-40.8786799701587,70.4908404064712,-29.6992942379703,-21.4455331409376,1.7407142689206,-21.5338731030901,NA,34.9258245456159,-16.5614964751798,-7.93609418312653,-13.0862544455311,-91.8064182333254,NA,54.48778284702,6.18221105193394,-103.435478941878,-36.4606951091962,-7.10496609194615,-158.11676494824,38.7260658607097,-23.9083753522082,6.89351166216097,-0.909239418886446,-16.2086356128289,-4.45120611146474,270.806815101788,-22.1040888835792,0.514526570033437,-73.6176830890759,357.699159486072,-62.6414279607757,-73.1056615454248,22.4945830767405,72.8471906711604,104.855753717112,412.645744724222,35.0327076014631,-110.43637868429,-53.9112866892237,448.117846374328,NA,NA,-137.126867995019,NA
"271","where",-66.8916700055546,-57.479312739332,3.86168422588395,20.33812389532,-120.952873857029,-97.0801954185255,24.6712901413084,243.963524285756,23.7516797879433,-20.8486294117523,-50.5203461621034,-65.1183588832954,-145.358323537837,-4.25511905510218,-57.6153017380885,-8.33396306394599,239.428187414592,-116.589809532985,74.5150207468089,-35.6873476313739,-100.801856900935,20.9386309975338,-51.2543828979513,-117.069976951562,-45.9454846163224,47.1028910143818,16.272467939317,-81.3508551890316,16.208948663646,-62.2904357147904,80.7968313699545,40.3012776386108,-33.0886618613755,-26.6203937956462,-9.01605387643181,-35.7041971880112,NA,-3.20295295163641,-102.411115690835,-107.708898566027,-14.9022704146618,-42.0355629987893,-12.3657395434134,-21.7566252654703,NA,1.68886659585022,-30.0945897297389,-28.8869923549758,-2.20919881906804,-72.4888732631566,NA,34.0810052497809,16.2894393264886,-135.456730581449,-42.7363669489935,-2.43584905303685,-26.363256365893,5.11115093234463,-42.8351615215874,-55.0569733394066,-77.4743887735961,6.02038953624149,-0.256900626516273,701.733445743056,-59.8688465444119,-31.169052841938,-62.6743201020479,-5.75464586250926,-87.8618289898235,-59.4445517529123,-11.7860628422648,4.74454598780182,-3.10853424104058,75.6333830521362,42.2303126989431,-19.152742380595,-58.9733533504477,-102.775209537272,NA,NA,-116.845403953923,NA
"272","it",-78.7314516095425,2080.39407748701,-26.8961457095625,60.9206950613748,-147.146001933848,4.5588207492997,60.4626170145694,-91.8262985057169,63.5122895453408,-88.8258375632959,-46.7801453084492,-10.5246416981831,-137.443781738767,6.38113630853326,-21.442697597344,-11.761173128442,341.490111444602,2.2931738255365,71.155776282633,-84.9947033399838,-80.3415296834005,228.168769915875,-46.3978158074584,67.7124257037932,0.133377305820323,106.302397687917,15.3672048135838,164.418708252125,4.36329730243228,-21.8189359885,-44.099121898162,-7.15497544980134,-45.4432467671834,61.0550223099822,30.3894847633666,-10.1984390337965,NA,9.78998558509266,-233.813808528807,-65.1096816485331,-27.2933418845874,-30.2654734252344,-17.0463781064115,5.91163122167014,NA,17.3997404451474,130.504690033938,3.96570216057201,-23.8403656984572,46.558491826337,NA,-0.69866195850168,-65.0322454971755,-89.3929756627349,-23.9093514296017,20.5567998302353,7.37621788706483,1.95589571743986,-17.0548030134499,-53.205518334704,-8.77894070946726,-32.6666859109697,-8.83981708136167,144.953553819252,-73.5745735619138,-48.1183146060238,5.495590936868,43.6067701832344,-90.2006259026801,-70.4278811304497,-4.94412508524874,32.0524800378776,116.784329633418,58.6704680683943,68.637497406503,-34.0036512916806,-78.7871533667758,-90.0960418024722,NA,NA,-129.68979607721,NA
"273","was",410.548475591787,104.102947411561,-23.9768690644137,-78.6068286606435,-88.7482925749081,1.34581536002464,37.5321747234824,97.4369757581074,186.258752959542,134.833231820552,10.6397877403327,27.9441192401128,-132.081962338457,1.83571785398811,-32.5002323109255,-46.61876977361,-28.1971965654013,-82.667820627304,50.6088577706916,-47.2255847704472,-128.161638755912,72.425390276428,-46.3500048376227,94.7849581520083,-56.8929100015606,-30.7641045365945,10.3356258554949,-47.5044795615937,-1.6881522438298,-45.9761025639301,59.1995291912102,179.330442246336,-53.9917184652475,-8.1701163918939,-4.07902811656623,-32.3670250852014,NA,-34.8743272604837,78.6537557505171,125.690579378969,-12.4963180612789,-26.855503283086,-14.1528319187455,-19.31112094071,NA,28.1627824953816,-33.0284032206208,-26.9851960112773,-18.9633100719941,-111.123963203494,NA,-21.1054395557408,322.074982777379,-121.414227302306,-6.18502326939895,-9.77408313085545,40.1297264694122,8.34098078907478,-29.9815891828291,-67.1560033362715,-5.34409006417685,53.5623392381007,-5.64551159641321,135.88018446052,-15.3393312227465,108.198105982005,3.43895392389603,43.1529648346532,-86.4210269317279,-87.7667713379372,0.775228995745891,36.949835354519,-6.17995832473481,200.658106396308,75.835102503983,-84.7200149879854,-80.8492200279998,-30.9890977140722,NA,NA,-109.408332036115,NA
